textbox2
Nepal

AH5_label,AH5_Chart01_CategoryGroup2_label,AH5_Chart01_CategoryGroup2_Chart01_CategoryGroup3_label,AH5_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,AH1_label,AH1_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,AH1N12009_label,AH1N12009_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,AH3_label,AH3_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,ANOTSUBTYPED_label,ANOTSUBTYPED_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,BYAMAGATA_label,BYAMAGATA_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,BVICTORIA_label,BVICTORIA_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0,BNOTDETERMINED_label,BNOTDETERMINED_Chart01_CategoryGroup2_Chart01_CategoryGroup3_Value_DataValue0
AH5,2018,44,,AH1,,AH1N12009,1,AH3,1,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,3
AH5,2018,45,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,1
AH5,2018,46,,AH1,,AH1N12009,5,AH3,1,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,1
AH5,2018,47,,AH1,,AH1N12009,1,AH3,2,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,0
AH5,2018,48,,AH1,,AH1N12009,3,AH3,1,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,0
AH5,2018,49,,AH1,,AH1N12009,2,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,0
AH5,2018,50,,AH1,,AH1N12009,9,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,0
AH5,2018,51,,AH1,,AH1N12009,8,AH3,2,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,1
AH5,2018,52,,AH1,,AH1N12009,1,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,0
AH5,2019,1,,AH1,,AH1N12009,3,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,0
AH5,2019,2,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2019,3,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2019,4,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2019,5,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2019,6,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2019,7,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,

